Date,Open,High,Low,Close,Adj Close,Volume
2018-04-30,322.350006,325.459991,320.200012,320.839996,296.689392,1451100
2018-05-01,320.489990,321.239990,302.089996,308.459991,285.241211,3880100
2018-05-02,307.279999,313.399994,305.200012,305.700012,282.688995,2644800
2018-05-03,303.950012,310.500000,300.500000,309.929993,286.600586,2889900
2018-05-04,308.109985,312.700012,307.260010,311.440002,287.996887,1675500
2018-05-07,312.230011,317.920013,312.089996,317.709991,293.794891,1816800
2018-05-08,317.709991,325.390015,317.299988,324.190002,299.787170,2949500
2018-05-09,325.619995,328.549988,324.700012,326.119995,301.571899,1700000
2018-05-10,328.480011,329.019989,322.950012,324.489990,300.064575,1261600
2018-05-11,324.690002,325.859985,322.760010,324.040009,299.648438,844900
2018-05-14,323.250000,323.980011,317.440002,319.079987,295.061829,1417200
2018-05-15,317.750000,320.350006,317.000000,319.769989,295.699860,1131200
2018-05-16,320.100006,321.709991,318.839996,319.329987,295.292999,915800
2018-05-17,319.000000,321.500000,317.399994,320.420013,296.300964,961600
2018-05-18,320.760010,322.000000,319.799988,320.450012,296.328766,1013900
2018-05-21,322.500000,324.529999,321.160004,324.279999,299.870422,1001500
2018-05-22,323.260010,323.600006,317.040009,317.130005,293.258636,1501700
2018-05-23,315.829987,325.529999,314.130005,325.320007,300.832092,1603400
2018-05-24,324.660004,329.130005,323.339996,326.350006,301.784576,1211900
2018-05-25,326.000000,327.220001,319.859985,320.799988,296.652313,1020300
2018-05-29,319.670013,320.690002,315.359985,317.200012,293.323364,1159800
2018-05-30,319.029999,321.809998,317.160004,321.040009,296.874298,901400
2018-05-31,319.239990,320.279999,314.470001,314.540009,292.686890,1452700
2018-06-01,316.920013,317.799988,315.470001,316.630005,294.631744,886900
2018-06-04,317.109985,319.250000,316.220001,318.170013,296.064728,857000
2018-06-05,318.109985,321.239990,317.489990,320.019989,297.786163,873100
2018-06-06,320.769989,321.880005,318.510010,319.910004,297.683868,1083400
2018-06-07,320.500000,322.149994,318.940002,321.950012,299.582123,1088200
2018-06-08,321.730011,322.600006,318.100006,322.309998,299.917114,1260300
2018-06-11,322.119995,322.619995,319.160004,319.299988,297.116241,911100
2018-06-12,319.630005,320.029999,311.250000,315.160004,293.263916,1743100
2018-06-13,314.670013,317.799988,312.670013,314.350006,292.510162,2014200
2018-06-14,314.540009,315.799988,310.010010,310.589996,289.011414,1396200
2018-06-15,309.619995,310.970001,306.339996,310.140015,288.592651,1786300
2018-06-18,307.380005,310.000000,306.000000,309.519989,288.015717,1259300
2018-06-19,306.720001,307.630005,301.649994,302.519989,281.502045,1821600
2018-06-20,302.369995,304.970001,301.230011,302.859985,281.818390,1620800
2018-06-21,302.649994,302.859985,298.100006,300.380005,279.510742,1517500
2018-06-22,301.380005,301.809998,298.690002,299.380005,278.580170,1364200
2018-06-25,297.350006,303.329987,296.070007,298.769989,278.012573,1944800
2018-06-26,298.809998,300.429993,297.079987,299.079987,278.301086,1670800
2018-06-27,299.390015,302.119995,294.540009,294.779999,274.299805,1523900
2018-06-28,295.000000,296.709991,291.519989,295.239990,274.727814,1424300
2018-06-29,297.480011,299.980011,295.260010,295.429993,274.904663,1267800
2018-07-02,294.170013,299.299988,292.320007,299.119995,278.338257,977900
2018-07-03,300.000000,302.589996,298.619995,299.459991,278.654602,651000
2018-07-05,300.279999,303.160004,297.190002,299.190002,278.403351,986300
2018-07-06,298.410004,301.510010,296.209991,299.190002,278.403351,1103500
2018-07-09,301.000000,307.470001,300.359985,306.480011,285.186951,1244400
2018-07-10,308.109985,310.910004,307.209991,308.829987,287.373657,1525500
2018-07-11,307.829987,309.380005,305.929993,306.579987,285.279968,896200
2018-07-12,309.399994,314.470001,308.799988,313.309998,291.542419,1283300
2018-07-13,313.679993,319.500000,313.519989,318.369995,296.250824,1662500
2018-07-16,319.380005,323.380005,317.579987,319.049988,296.883636,1303400
2018-07-17,319.890015,320.980011,316.119995,317.500000,295.441284,868200
2018-07-18,317.709991,320.579987,316.500000,319.769989,297.553528,860400
2018-07-19,319.299988,320.859985,318.179993,319.600006,297.395386,759900
2018-07-20,318.350006,322.850006,317.440002,322.549988,300.140411,1563900
2018-07-23,322.549988,323.500000,316.790009,318.329987,296.213623,1585300
2018-07-24,325.000000,329.649994,313.000000,322.570007,300.159058,3253400
2018-07-25,323.049988,324.970001,316.670013,324.359985,301.824677,2104600
2018-07-26,324.829987,325.869995,321.170013,322.940002,300.503357,2011800
2018-07-27,324.399994,325.140015,321.790009,324.089996,301.573425,1009900
2018-07-30,324.100006,325.989990,319.619995,320.109985,297.869904,1270500
2018-07-31,321.380005,326.429993,321.380005,326.100006,303.443787,986300
2018-08-01,325.589996,326.070007,322.570007,324.929993,302.355072,1392200
2018-08-02,322.529999,323.149994,320.239990,322.019989,299.647247,820400
2018-08-03,322.619995,322.619995,319.109985,320.549988,298.279388,945400
2018-08-06,318.609985,318.609985,313.679993,316.920013,294.901611,1736700
2018-08-07,317.239990,318.239990,313.579987,317.410004,295.357574,1088500
2018-08-08,317.500000,317.779999,314.209991,315.309998,293.403412,922600
2018-08-09,314.790009,316.500000,312.670013,315.709991,293.775604,1048200
2018-08-10,314.899994,314.899994,311.390015,313.119995,291.365601,1081900
2018-08-13,312.510010,315.260010,312.000000,313.640015,291.849487,790300
2018-08-14,314.890015,320.209991,314.630005,318.589996,296.455566,974500
2018-08-15,318.369995,318.910004,314.440002,317.700012,295.627380,1321400
2018-08-16,320.000000,326.619995,319.809998,325.859985,303.220459,1195200
2018-08-17,325.859985,327.420013,324.720001,325.230011,302.634216,1397400
2018-08-20,325.260010,325.970001,323.809998,324.220001,301.694427,877400
2018-08-21,324.399994,325.410004,323.130005,324.390015,301.852631,1167600
2018-08-22,324.049988,324.519989,321.799988,321.920013,299.554199,690600
2018-08-23,322.079987,322.149994,318.869995,320.010010,297.776917,717700
2018-08-24,320.000000,321.390015,318.720001,321.290009,298.967957,773200
2018-08-27,322.070007,325.000000,322.000000,324.339996,301.806091,737500
2018-08-28,324.660004,325.000000,322.299988,324.339996,301.806091,820000
2018-08-29,324.459991,324.920013,322.200012,324.320007,301.787445,966000
2018-08-30,324.000000,326.489990,320.929993,321.850006,299.489044,1409700
2018-08-31,318.559998,320.890015,317.010010,320.410004,300.013458,1055500
2018-09-04,320.000000,322.250000,317.600006,321.910004,301.417908,947400
2018-09-05,320.890015,321.670013,319.510010,321.329987,300.874817,892700
2018-09-06,321.559998,329.540009,321.299988,328.910004,307.972382,1326600
2018-09-07,328.029999,330.880005,326.890015,328.529999,307.616547,1292000
2018-09-10,328.720001,329.179993,322.660004,322.950012,302.391785,1424000
2018-09-11,322.040009,323.850006,320.299988,322.230011,301.717560,798200
2018-09-12,321.380005,325.839996,321.380005,325.279999,304.573395,1326400
2018-09-13,326.720001,331.859985,326.589996,331.279999,310.191467,1294800
2018-09-14,331.309998,336.500000,329.500000,335.799988,314.423737,1312000
2018-09-17,336.500000,339.679993,336.000000,339.339996,317.738403,1117300
2018-09-18,340.000000,344.850006,339.480011,343.220001,321.371338,1149100
2018-09-19,343.220001,345.769989,336.510010,339.299988,317.700897,1771200
2018-09-20,339.859985,340.299988,329.010010,333.130005,311.923676,2003900
2018-09-21,334.070007,337.910004,334.070007,337.660004,316.165314,1875700
2018-09-24,336.809998,339.320007,334.299988,337.579987,316.090363,1176800
2018-09-25,338.480011,345.329987,337.450012,343.540009,321.671021,1360500
2018-09-26,343.000000,344.859985,342.390015,342.880005,321.053040,1159900
2018-09-27,344.160004,346.790009,342.410004,346.049988,324.021210,1170000
2018-09-28,345.720001,348.000000,344.709991,345.959991,323.936951,1827500
2018-10-01,347.089996,348.329987,344.869995,347.929993,325.781525,809500
2018-10-02,348.619995,349.880005,346.369995,349.070007,326.849060,960500
2018-10-03,350.000000,351.350006,347.220001,347.440002,325.322754,1237500
2018-10-04,346.820007,349.660004,345.589996,349.459991,327.214142,1203600
2018-10-05,348.299988,350.899994,345.649994,347.209991,325.107391,889000
2018-10-08,346.890015,350.489990,346.269989,349.929993,327.654236,825100
2018-10-09,348.619995,349.459991,346.160004,347.309998,325.201050,986100
2018-10-10,346.850006,347.250000,336.750000,336.750000,315.313263,1792500
2018-10-11,334.730011,338.000000,325.010010,326.260010,305.491028,1937900
2018-10-12,330.589996,331.470001,322.600006,327.619995,306.764465,1294000
2018-10-15,327.929993,333.980011,327.929993,331.239990,310.154022,1003600
2018-10-16,332.470001,337.399994,331.140015,337.130005,315.669067,860300
2018-10-17,335.720001,337.190002,333.320007,333.399994,312.176483,1181700
2018-10-18,331.350006,333.320007,325.040009,328.000000,307.120270,1323000
2018-10-19,327.200012,330.040009,326.059998,328.140015,307.251404,1101200
2018-10-22,331.619995,331.619995,324.470001,326.779999,305.977966,1407700
2018-10-23,325.230011,334.769989,315.589996,321.350006,300.893616,2995700
2018-10-24,328.109985,328.109985,310.420013,311.130005,291.324158,2396800
2018-10-25,313.209991,316.549988,305.450012,306.410004,286.904663,2352500
2018-10-26,303.399994,308.970001,301.660004,305.049988,285.631165,1909600
2018-10-29,309.500000,309.500000,283.209991,286.670013,268.421204,3262900
2018-10-30,285.609985,292.500000,283.720001,291.070007,272.541168,2870000
2018-10-31,294.359985,299.100006,293.529999,293.850006,275.144165,1980100
2018-11-01,295.730011,301.440002,295.010010,299.420013,280.359589,1526900
2018-11-02,301.040009,302.750000,297.750000,299.279999,280.228516,1597200
2018-11-05,302.000000,304.299988,300.589996,303.209991,283.908325,1650500
2018-11-06,304.049988,308.760010,304.049988,306.559998,287.045074,1123200
2018-11-07,308.059998,309.959991,304.160004,309.820007,290.097565,983000
2018-11-08,310.000000,311.019989,306.359985,308.559998,288.917725,879000
2018-11-09,307.190002,314.160004,307.140015,313.119995,293.187469,1294300
2018-11-12,313.200012,314.230011,304.600006,305.119995,285.696686,1117800
2018-11-13,304.809998,308.859985,302.230011,305.739990,286.277252,1121000
2018-11-14,308.269989,309.679993,303.010010,303.390015,284.076904,1192800
2018-11-15,302.170013,308.000000,299.739990,305.480011,286.033783,1233100
2018-11-16,303.839996,305.250000,299.869995,301.239990,282.063721,1319500
2018-11-19,301.089996,301.089996,293.220001,294.589996,275.837067,1558900
2018-11-20,291.359985,295.250000,288.559998,293.859985,275.153503,1281100
2018-11-21,295.000000,297.850006,294.230011,294.290009,275.556183,1355600
2018-11-23,293.059998,297.940002,291.929993,295.380005,276.576813,434300
2018-11-26,297.040009,298.850006,292.920013,295.279999,276.483124,1375900
2018-11-27,293.899994,295.660004,289.600006,295.290009,276.492523,1477400
2018-11-28,297.850006,300.529999,293.940002,299.940002,280.846527,1282700
2018-11-29,301.000000,304.980011,300.279999,302.420013,283.168610,2788500
2018-11-30,300.750000,303.529999,297.880005,300.429993,283.366669,3666200
2018-12-03,304.940002,305.329987,295.899994,296.790009,279.933441,1764700
2018-12-04,295.720001,295.720001,286.029999,286.730011,270.444824,2208100
2018-12-06,282.899994,286.890015,277.200012,286.350006,270.086395,2793700
2018-12-07,285.399994,290.350006,285.209991,285.399994,269.190399,1407200
2018-12-10,289.929993,298.929993,289.190002,298.399994,281.451996,2417900
2018-12-11,302.679993,303.250000,290.329987,292.149994,275.556946,1764500
2018-12-12,295.989990,296.799988,292.010010,292.500000,275.887054,1121500
2018-12-13,293.269989,295.269989,291.000000,292.230011,275.632446,1125300
2018-12-14,290.000000,291.239990,286.619995,287.700012,271.359680,1881600
2018-12-17,286.200012,286.790009,277.839996,279.230011,263.370758,1649100
2018-12-18,281.549988,283.839996,278.049988,279.470001,263.597137,1707900
2018-12-19,279.750000,283.809998,271.519989,273.959991,258.400116,1716900
2018-12-20,271.989990,273.820007,261.410004,265.290009,250.222519,2327700
2018-12-21,260.779999,262.640015,255.300003,256.549988,241.978928,3738600
2018-12-24,253.029999,254.630005,245.009995,245.220001,231.292404,1515400
2018-12-26,246.309998,251.889999,241.179993,251.619995,237.328918,1797600
2018-12-27,249.250000,259.790009,248.199997,259.790009,245.034866,2201400
2018-12-28,263.010010,264.829987,260.140015,261.260010,246.421402,1983800
2018-12-31,262.149994,265.109985,259.850006,261.839996,246.968430,1184900
2019-01-02,258.359985,265.299988,256.790009,264.730011,249.694321,1064700
2019-01-03,262.320007,264.000000,257.380005,258.079987,243.422028,1165600
2019-01-04,261.920013,265.489990,260.339996,265.040009,249.986725,1443800
2019-01-07,266.000000,270.000000,263.859985,268.079987,252.854019,1465200
2019-01-08,271.130005,271.750000,267.809998,269.869995,254.542389,1791400
2019-01-09,270.130005,272.220001,269.130005,270.540009,255.174316,1235900
2019-01-10,269.619995,277.679993,269.500000,277.500000,261.739014,1842500
2019-01-11,275.790009,277.760010,272.429993,277.730011,261.955963,1157800
2019-01-14,276.670013,279.519989,274.429993,277.510010,261.748474,1388600
2019-01-15,278.230011,278.329987,273.510010,276.000000,260.324219,1193500
2019-01-16,275.399994,275.690002,270.630005,272.390015,256.919250,1324900
2019-01-17,271.170013,279.989990,270.839996,278.799988,262.965149,1242000
2019-01-18,281.179993,285.369995,279.720001,282.869995,266.804047,2073500
2019-01-22,281.390015,284.619995,278.000000,279.589996,263.710327,1885100
2019-01-23,282.109985,285.730011,280.500000,283.510010,267.407684,1631000
2019-01-24,284.589996,288.239990,282.589996,285.250000,269.048828,1017500
2019-01-25,288.170013,289.299988,286.130005,287.040009,270.737183,1050400
2019-01-28,285.000000,288.410004,282.890015,287.869995,271.520020,1166400
2019-01-29,281.109985,292.859985,281.000000,292.049988,275.462646,2037300
2019-01-30,293.950012,293.989990,286.769989,291.670013,275.104218,1781800
2019-01-31,290.170013,292.829987,287.790009,289.690002,273.236694,1311100
2019-02-01,290.850006,292.579987,289.200012,290.579987,274.076111,1358900
2019-02-04,290.899994,299.059998,290.109985,298.769989,281.800934,1328900
2019-02-05,300.000000,302.980011,297.230011,299.459991,282.451752,1454800
2019-02-06,299.989990,302.679993,299.010010,299.829987,282.800720,1114300
2019-02-07,298.790009,300.359985,296.140015,300.130005,283.083710,1150100
2019-02-08,299.220001,301.630005,297.000000,301.500000,284.375916,1021600
2019-02-11,301.779999,302.750000,298.799988,300.040009,282.998871,1077900
2019-02-12,301.470001,304.320007,300.859985,304.109985,286.837708,840600
2019-02-13,305.000000,305.950012,303.679993,304.420013,287.130066,958500
2019-02-14,303.359985,304.000000,300.910004,301.000000,283.904358,888200
2019-02-15,304.010010,307.329987,304.010010,307.230011,289.780457,847700
2019-02-19,305.970001,306.589996,303.760010,305.179993,287.846893,929500
2019-02-20,305.000000,307.200012,304.290009,307.200012,289.752167,870600
2019-02-21,307.059998,307.170013,303.279999,304.510010,287.214966,1045000
2019-02-22,305.910004,307.359985,303.899994,307.130005,289.686127,581800
2019-02-25,308.890015,309.399994,305.549988,305.970001,288.592072,1088000
2019-02-26,305.600006,308.079987,305.010010,305.880005,288.507141,871600
2019-02-27,305.019989,307.940002,304.109985,307.579987,290.110596,1121300
2019-02-28,307.440002,311.750000,306.119995,309.410004,293.939117,1839100
2019-03-01,311.559998,311.559998,306.440002,309.470001,293.996094,1424900
2019-03-04,311.779999,311.779999,303.480011,304.690002,289.455109,1070900
2019-03-05,306.010010,307.220001,304.220001,305.760010,290.471588,907600
2019-03-06,306.480011,308.350006,303.320007,303.320007,288.153625,879200
2019-03-07,302.899994,303.200012,297.420013,303.010010,287.859100,1255500
2019-03-08,300.570007,301.690002,298.769989,300.950012,285.902100,1054100
2019-03-11,299.619995,304.579987,298.630005,304.399994,289.179565,1294400
2019-03-12,304.600006,305.309998,300.790009,301.920013,286.823578,1248800
2019-03-13,303.059998,304.559998,301.119995,303.450012,288.277130,1133400
2019-03-14,303.420013,304.459991,298.320007,298.510010,283.584106,1178400
2019-03-15,298.859985,299.230011,293.769989,296.149994,281.342133,4516500
2019-03-18,295.869995,298.359985,293.269989,297.640015,282.757660,1793600
2019-03-19,299.480011,302.140015,295.440002,296.600006,281.769623,1504000
2019-03-20,296.910004,298.709991,295.059998,295.980011,281.180603,1321800
2019-03-21,295.369995,300.070007,295.000000,299.010010,284.059174,1145700
2019-03-22,297.649994,298.399994,293.880005,294.010010,279.309113,942800
2019-03-25,294.410004,295.820007,292.529999,294.119995,279.413605,779700
2019-03-26,296.089996,297.600006,292.690002,294.920013,280.173645,882300
2019-03-27,295.619995,297.890015,292.850006,293.950012,279.252136,835600
2019-03-28,295.029999,295.940002,293.649994,295.600006,280.819611,567100
2019-03-29,297.500000,300.589996,296.739990,300.160004,285.151642,1212000
2019-04-01,302.559998,306.109985,301.839996,304.290009,289.075104,1153900
2019-04-02,304.869995,306.779999,302.869995,303.100006,287.944580,872600
2019-04-03,303.609985,304.399994,296.140015,297.269989,282.406128,1178300
2019-04-04,298.160004,302.049988,297.890015,299.670013,284.686096,789500
2019-04-05,299.910004,302.660004,299.709991,302.579987,287.450623,705200
2019-04-08,301.989990,305.859985,300.670013,305.660004,290.376648,1121400
2019-04-09,304.359985,304.579987,301.190002,302.679993,287.545593,867100
2019-04-10,302.230011,302.350006,297.329987,299.119995,284.163605,1226200
2019-04-11,300.230011,305.829987,300.000000,305.589996,290.310089,829500
2019-04-12,307.000000,309.779999,306.029999,309.700012,294.214569,891800
2019-04-15,309.959991,310.000000,307.540009,308.709991,293.274109,864800
2019-04-16,309.220001,310.630005,308.100006,310.059998,294.556580,833900
2019-04-17,311.220001,312.429993,309.779999,310.500000,294.974548,1041400
2019-04-18,311.029999,314.570007,309.470001,314.260010,298.546570,1107100
2019-04-22,314.250000,316.260010,313.269989,315.260010,299.496613,1319000
2019-04-23,326.519989,337.320007,324.519989,333.100006,316.444550,3425800
2019-04-24,333.899994,335.779999,327.839996,330.119995,313.613556,2089900
2019-04-25,330.250000,334.230011,328.459991,328.869995,312.426086,1506500
2019-04-26,329.600006,330.750000,327.079987,328.329987,311.913025,873200
2019-04-29,328.399994,331.149994,327.209991,328.589996,312.160095,969100
2019-04-30,329.519989,333.859985,328.459991,333.329987,316.663055,990000
2019-05-01,334.250000,337.209991,331.579987,331.850006,315.257080,1104300
2019-05-02,332.010010,332.700012,328.239990,332.549988,315.922028,962300
2019-05-03,333.579987,335.640015,331.200012,334.070007,317.366028,806700
2019-05-06,330.500000,336.529999,330.170013,335.720001,318.933533,812800
